corp_code,corp_name,year,quarter,매출액,영업이익,순이익,영업현금흐름,수주잔고,수주잔고_증감
00103644,비츠로테크,2024,2Q,99889538300.0,11641013416.0,0.0,12974612859.0,10964320733.0,-1830326060.0
00103644,비츠로테크,2024,3Q,104920957603.0,11017102710.0,0.0,17083192476.0,8261066216.0,-2703254517.0
00103644,비츠로테크,2024,4Q,428325224679.0,51144255273.0,41534663507.0,54619111157.0,8590355340.0,329289124.0
00103644,비츠로테크,2025,1Q,97721389554.0,11422274105.0,9608838404.0,8576907044.0,7772621149.0,-817734191.0
00103644,비츠로테크,2025,2Q,104502252937.0,10727786089.0,3147523001.0,10977888452.0,7366164142.0,-406457007.0
00103644,비츠로테크,2025,3Q,102454536010.0,15299901259.0,14956716848.0,45714522989.0,30439630708.0,23073466566.0
00126487,F&F 홀딩스,2024,1Q,508174650202.0,124967983242.0,91644723682.0,154229668004.0,0.0,0.0
00126487,F&F 홀딩스,2024,2Q,391622627872.0,81150191857.0,64499505986.0,246754068832.0,0.0,0.0
00126487,F&F 홀딩스,2024,3Q,451215098110.0,98830674925.0,71289153247.0,251273841053.0,0.0,0.0
00126487,F&F 홀딩스,2024,4Q,1898301562891.0,416366707580.0,321989239159.0,402151665279.0,0.0,0.0
00126487,F&F 홀딩스,2025,1Q,505722934717.0,115599412598.0,0.0,126820708528.0,0.0,0.0
00126487,F&F 홀딩스,2025,2Q,378708067386.0,74492779464.0,0.0,217273922596.0,0.0,0.0
00126487,F&F 홀딩스,2025,3Q,474183499555.0,119772907479.0,0.0,219804497521.0,0.0,0.0
00219486,신세계I&C,2024,1Q,157100183689.0,7142012726.0,6895126854.0,22659899004.0,5147871098.0,0.0
00219486,신세계I&C,2024,2Q,144793674279.0,10507245615.0,9481385461.0,42825685980.0,3592938713.0,-1554932385.0
00219486,신세계I&C,2024,3Q,144096001126.0,5705695476.0,5095589797.0,47067782320.0,2104151023.0,-1488787690.0
00219486,신세계I&C,2024,4Q,625716262145.0,36953168486.0,33848234391.0,64683535566.0,7120137728.0,5015986705.0
00219486,신세계I&C,2025,1Q,172108164976.0,10664383045.0,9393934501.0,16064416221.0,3216229639.0,-3903908089.0
00219486,신세계I&C,2025,2Q,181435274234.0,13453529510.0,11746549955.0,33482774765.0,2189200260.0,-1027029379.0
00219486,신세계I&C,2025,3Q,163557863322.0,12550924352.0,12604339985.0,87388856372.0,2804683517.0,615483257.0
00608699,탑코미디어,2024,1Q,0.0,-858057269.0,-870193042.0,2421945089.0,0.0,0.0
00608699,탑코미디어,2024,2Q,0.0,-1873891135.0,0.0,2089003833.0,0.0,0.0
00608699,탑코미디어,2024,3Q,0.0,-951667873.0,-419086888.0,-1328158488.0,0.0,0.0
00608699,탑코미디어,2024,4Q,0.0,-3726430593.0,-4723548955.0,-2054037179.0,0.0,0.0
00608699,탑코미디어,2025,1Q,0.0,-2292440689.0,-1824379002.0,-2901566779.0,0.0,0.0
00608699,탑코미디어,2025,2Q,0.0,2978886087.0,0.0,581069959.0,0.0,0.0
00608699,탑코미디어,2025,3Q,0.0,1668325402.0,0.0,4713601132.0,0.0,0.0
01568413,F&F,2024,1Q,507028728355.0,130211001500.0,96321898231.0,157174985258.0,0.0,0.0
01568413,F&F,2024,2Q,391472978343.0,91801185581.0,73951034814.0,246180473435.0,0.0,0.0
01568413,F&F,2024,3Q,450963437094.0,108304866337.0,79801033269.0,251246787589.0,0.0,0.0
01568413,F&F,2024,4Q,0.0,450737459737.0,355959818501.0,398841092866.0,0.0,0.0
01568413,F&F,2025,1Q,0.0,123616388060.0,82569404768.0,129575017670.0,0.0,0.0
01568413,F&F,2025,2Q,378870814153.0,84029901879.0,62638678575.0,215135956614.0,0.0,0.0
01568413,F&F,2025,3Q,474257191766.0,128019678069.0,100695020466.0,218485324241.0,0.0,0.0
00105101,INVENI,2024,1Q,0.0,25184014000.0,17016750000.0,24912238000.0,14173382000.0,0.0
00105101,INVENI,2024,2Q,0.0,7229844000.0,9502047000.0,-33163378000.0,11545927000.0,-2627455000.0
00105101,INVENI,2024,3Q,123837547000.0,-13345057000.0,7699447000.0,-68064464000.0,11401802000.0,-144125000.0
00105101,INVENI,2024,4Q,1160352396000.0,24270272000.0,28572120000.0,-72067970000.0,10645919000.0,-755883000.0
00105101,INVENI,2025,1Q,532641146000.0,24200539000.0,0.0,88322721000.0,11975442000.0,1329523000.0
00105101,INVENI,2025,2Q,247067221000.0,50085460000.0,0.0,-38191394000.0,12799988000.0,824546000.0
00105101,INVENI,2025,3Q,150255467000.0,16128405000.0,0.0,-81689150000.0,14183375000.0,1383387000.0
01765256,동국씨엠,2025,1Q,746010733562.0,4867277623.0,-11020990525.0,-95904727185.0,520522059.0,520522059.0
01765256,동국씨엠,2025,2Q,690800536737.0,-20068538914.0,0.0,-96483257085.0,766042280.0,245520221.0
01765256,동국씨엠,2025,3Q,667941429218.0,1730819311.0,0.0,-24225273453.0,1216484894.0,450442614.0
00623184,오늘이엔엠,2024,1Q,3937151824.0,-1536661445.0,-3180652706.0,-3344660704.0,0.0,0.0
00623184,오늘이엔엠,2024,2Q,3657092686.0,-1216398145.0,-2305658790.0,-3998714159.0,0.0,0.0
00623184,오늘이엔엠,2024,3Q,2615086874.0,-1818935868.0,-6901547876.0,-5627814437.0,0.0,0.0
00623184,오늘이엔엠,2024,4Q,13020313027.0,-6492169032.0,-17191706196.0,-3250776229.0,0.0,0.0
00623184,오늘이엔엠,2025,1Q,3027004359.0,-1081082020.0,-6066933488.0,-7173338608.0,0.0,0.0
00623184,오늘이엔엠,2025,2Q,4161064166.0,-574926049.0,-48998319501.0,-7858353838.0,0.0,0.0
00623184,오늘이엔엠,2025,3Q,5615201185.0,594741888.0,-13473345984.0,-7523905575.0,0.0,0.0
00132725,SB성보,2024,1Q,40641377159.0,7862140769.0,6257135677.0,-5649976383.0,0.0,0.0
00132725,SB성보,2024,2Q,10108155083.0,-1542355067.0,-1401762216.0,-8528102710.0,0.0,0.0
00132725,SB성보,2024,3Q,7184041368.0,-3667185440.0,-3153644015.0,-7018701000.0,0.0,0.0
00132725,SB성보,2024,4Q,59837932666.0,-2930119648.0,-3644166613.0,-3259883412.0,0.0,0.0
00132725,SB성보,2025,1Q,44925257171.0,7555583191.0,5252845296.0,2098130369.0,0.0,0.0
00132725,SB성보,2025,2Q,10941498959.0,-3497293397.0,44657024685.0,-2771941612.0,0.0,0.0
00132725,SB성보,2025,3Q,6724627577.0,-4789025728.0,-3862055229.0,-10215492543.0,0.0,0.0
00249441,씨씨에스,2024,1Q,4498657022.0,-416306899.0,-274815320.0,904338254.0,0.0,0.0
00249441,씨씨에스,2024,2Q,4590897162.0,-130032931.0,254045291.0,1068295794.0,0.0,0.0
00249441,씨씨에스,2024,3Q,4866897693.0,20595100.0,289704211.0,2249555701.0,0.0,0.0
00249441,씨씨에스,2024,4Q,18337213022.0,-850011520.0,-1073241178.0,2520538193.0,0.0,0.0
00249441,씨씨에스,2025,1Q,4351715593.0,-757703360.0,-611738368.0,-239581495.0,0.0,0.0
00249441,씨씨에스,2025,2Q,4350500979.0,-792491920.0,-677060582.0,-153336684.0,0.0,0.0
00249441,씨씨에스,2025,3Q,5222631444.0,-925546195.0,-800461558.0,-837497211.0,0.0,0.0
00674498,골프존홀딩스,2024,1Q,83984311496.0,5837414978.0,3249311376.0,1550067681.0,0.0,0.0
00674498,골프존홀딩스,2024,2Q,117367585654.0,19362509388.0,0.0,3803750321.0,0.0,0.0
00674498,골프존홀딩스,2024,3Q,106793768718.0,12875933803.0,0.0,12859948210.0,0.0,0.0
00674498,골프존홀딩스,2024,4Q,386190069709.0,39446585365.0,43639779841.0,25600050293.0,0.0,0.0
00674498,골프존홀딩스,2025,1Q,70086190946.0,2545235672.0,8452758308.0,3711198883.0,0.0,0.0
00674498,골프존홀딩스,2025,2Q,104929254595.0,15139254019.0,10761944958.0,-10930832271.0,0.0,0.0
00674498,골프존홀딩스,2025,3Q,100643471323.0,9725841465.0,8053956908.0,2855043672.0,0.0,0.0
01391103,젝시믹스,2024,1Q,53155455516.0,3390045534.0,2654689753.0,-12543820565.0,0.0,0.0
01391103,젝시믹스,2024,2Q,76363124537.0,12370925299.0,9185518464.0,588935709.0,0.0,0.0
01391103,젝시믹스,2024,3Q,68200499021.0,4821790334.0,4518050478.0,9132510315.0,0.0,0.0
01391103,젝시믹스,2025,1Q,50756962450.0,789524743.0,877627332.0,-1343656946.0,0.0,0.0
01391103,젝시믹스,2025,2Q,74573793490.0,7552014055.0,0.0,-4963126505.0,0.0,0.0
01391103,젝시믹스,2025,3Q,69854035084.0,6066348920.0,0.0,5307048318.0,0.0,0.0
01276026,지놈앤컴퍼니,2024,1Q,4261172442.0,-9329077995.0,-8714292048.0,-6579223533.0,1255777443.0,0.0
01276026,지놈앤컴퍼니,2024,2Q,11627540112.0,-1708301692.0,897919947.0,-5076287375.0,1441749659.0,185972216.0
01276026,지놈앤컴퍼니,2024,3Q,4622598045.0,-7848267638.0,-7210339627.0,-11788424977.0,1274472466.0,-167277193.0
01276026,지놈앤컴퍼니,2024,4Q,27744683042.0,-24198703745.0,-26849543035.0,-16331079433.0,848851103.0,-425621363.0
01276026,지놈앤컴퍼니,2025,1Q,6353684707.0,-6705063831.0,-7125315815.0,-2264877956.0,722620328.0,-126230775.0
01276026,지놈앤컴퍼니,2025,2Q,5808631236.0,-7409554580.0,-6836533982.0,-7722342680.0,1362122388.0,639502060.0
01276026,지놈앤컴퍼니,2025,3Q,6557558334.0,-8089713959.0,-8043803904.0,-13902532741.0,1150892262.0,-211230126.0
01358463,현대무벡스,2024,1Q,60807835741.0,4168955390.0,5751650920.0,46238073155.0,58097453304.0,0.0
01358463,현대무벡스,2024,2Q,72648997628.0,4849725826.0,0.0,47561184212.0,51142308219.0,-6955145085.0
01358463,현대무벡스,2024,3Q,83964588620.0,7275078780.0,0.0,75825297497.0,41339279168.0,-9803029051.0
01358463,현대무벡스,2024,4Q,341383043004.0,24571079650.0,26917423749.0,55105691502.0,43944296577.0,2605017409.0
01358463,현대무벡스,2025,1Q,77712421020.0,5177544557.0,0.0,7133634114.0,46204021059.0,2259724482.0
01358463,현대무벡스,2025,2Q,98851089054.0,4451307546.0,0.0,17159778512.0,35914642738.0,-10289378321.0
01358463,현대무벡스,2025,3Q,103477170516.0,6721716783.0,0.0,-7470681813.0,28092076956.0,-7822565782.0
01435489,범한퓨얼셀,2024,1Q,6719842183.0,-635429664.0,-637141107.0,-5439908605.0,20064658093.0,0.0
01435489,범한퓨얼셀,2024,2Q,9194008712.0,1650180918.0,896198274.0,13314891491.0,16090444529.0,-3974213564.0
01435489,범한퓨얼셀,2024,3Q,11000026331.0,1338363500.0,704832489.0,6293878760.0,10975584484.0,-5114860045.0
01435489,범한퓨얼셀,2024,4Q,36194682101.0,2411135122.0,625090515.0,8905942164.0,9347547179.0,-1628037305.0
01435489,범한퓨얼셀,2025,1Q,10446451195.0,680278717.0,-72732877.0,1393174007.0,7708468555.0,-1639078624.0
01435489,범한퓨얼셀,2025,2Q,7061167551.0,156426033.0,-466819206.0,1760930357.0,4316208008.0,-3392260547.0
01435489,범한퓨얼셀,2025,3Q,10398923369.0,841928367.0,229362535.0,379864061.0,3212116535.0,-1104091473.0
00311216,에이치엔에스하이텍,2024,4Q,76160586579.0,13370064318.0,14667012102.0,17995920680.0,0.0,0.0
00311216,에이치엔에스하이텍,2025,1Q,20268439935.0,4262914751.0,3644082838.0,4175770376.0,0.0,0.0
00311216,에이치엔에스하이텍,2025,2Q,16471941053.0,-749094958.0,-2011216836.0,7609532418.0,0.0,0.0
00311216,에이치엔에스하이텍,2025,3Q,23524320147.0,4224031680.0,4376283041.0,2679291562.0,0.0,0.0
00132211,SUN&L,2024,1Q,87209853577.0,-1505046241.0,-3597724013.0,-498410580.0,4706707692.0,0.0
00132211,SUN&L,2024,2Q,86077557838.0,-1274962655.0,-4632791116.0,-5208777556.0,4394352713.0,-312354979.0
00132211,SUN&L,2024,3Q,76680303488.0,-1319510604.0,-3779308336.0,-1774617521.0,4750449680.0,356096967.0
00132211,SUN&L,2024,4Q,339342203215.0,-5864106894.0,-10573710008.0,-835128403.0,2062227511.0,-2688222169.0
00132211,SUN&L,2025,1Q,70970847807.0,-2004504351.0,-3736859856.0,-2024755196.0,3240203494.0,1177975983.0
00132211,SUN&L,2025,2Q,77671813590.0,-2947261596.0,-3879206380.0,-5172033043.0,3774029674.0,533826180.0
00132211,SUN&L,2025,3Q,65967390605.0,-6847921358.0,6819045732.0,-11219861591.0,2028744025.0,-1745285649.0
01011526,엔켐,2024,1Q,78131142588.0,-11813205926.0,-298612676824.0,-11221406729.0,0.0,0.0
01011526,엔켐,2024,2Q,108329336241.0,593991032.0,-12113766145.0,-30946340090.0,0.0,0.0
01011526,엔켐,2024,3Q,101418663265.0,-5366449227.0,-55317384335.0,-38110977202.0,0.0,0.0
01011526,엔켐,2024,4Q,365708579550.0,-65334940249.0,-571164333058.0,-48373928297.0,0.0,0.0
01011526,엔켐,2025,1Q,68223627669.0,-19162442276.0,57568712121.0,-26130418475.0,0.0,0.0
01011526,엔켐,2025,2Q,64072848151.0,-2733407943.0,-20629521056.0,6072299586.0,0.0,0.0
01011526,엔켐,2025,3Q,90252308075.0,-27215718613.0,-586848820.0,11554504643.0,0.0,0.0
00152385,에이프로젠,2024,1Q,0.0,-17978921350.0,-18254433441.0,-9377075535.0,0.0,0.0
00152385,에이프로젠,2024,2Q,0.0,-17664015461.0,-18776841504.0,-17104968295.0,0.0,0.0
00152385,에이프로젠,2024,3Q,0.0,-22043536727.0,-21940345433.0,-41211273181.0,0.0,0.0
00152385,에이프로젠,2024,4Q,150113578970.0,-86806591009.0,-100375665264.0,-44991508955.0,0.0,0.0
00152385,에이프로젠,2025,1Q,26726925796.0,-22476347401.0,-30133362154.0,17276957039.0,0.0,0.0
00152385,에이프로젠,2025,2Q,24164785944.0,-23891088028.0,-42228889754.0,4738749282.0,0.0,0.0
00152385,에이프로젠,2025,3Q,35553759745.0,-22293355262.0,-33720852308.0,-15493290483.0,0.0,0.0
01085026,유진테크놀로지,2024,1Q,11365931522.0,533494235.0,894342036.0,1372028438.0,0.0,0.0
01085026,유진테크놀로지,2024,2Q,6968649462.0,-1988763001.0,-1624847715.0,898129083.0,0.0,0.0
01085026,유진테크놀로지,2024,3Q,4110298730.0,-1448690637.0,-1546194274.0,926033309.0,0.0,0.0
01085026,유진테크놀로지,2024,4Q,31123708985.0,-3933638158.0,-3174332133.0,-1105486182.0,0.0,0.0
01085026,유진테크놀로지,2025,1Q,4563344478.0,-2465295664.0,-2081431132.0,-1179649804.0,0.0,0.0
01085026,유진테크놀로지,2025,2Q,6957820657.0,-1537360238.0,-1890353403.0,-4264145784.0,0.0,0.0
01085026,유진테크놀로지,2025,3Q,7617519905.0,-1460068072.0,-1055746110.0,-3069246145.0,0.0,0.0
01186404,디앤씨미디어,2024,1Q,0.0,2516168100.0,2114184078.0,6644977824.0,186245791.0,0.0
01186404,디앤씨미디어,2024,2Q,0.0,3973415525.0,3374542471.0,6077960561.0,227846990.0,41601199.0
01186404,디앤씨미디어,2024,3Q,0.0,4507707802.0,3880473756.0,14045891669.0,254395368.0,26548378.0
01186404,디앤씨미디어,2024,4Q,0.0,10278991964.0,10796993994.0,14051094812.0,0.0,-254395368.0
01186404,디앤씨미디어,2025,1Q,0.0,1407793854.0,1826449291.0,4994223052.0,0.0,0.0
01186404,디앤씨미디어,2025,2Q,0.0,4472167351.0,448354906.0,3039617830.0,0.0,0.0
01186404,디앤씨미디어,2025,3Q,0.0,6503720164.0,6443032494.0,14001757062.0,0.0,0.0
00567222,우림피티에스,2024,1Q,21100115723.0,1405390957.0,1652523298.0,-1033434123.0,0.0,0.0
00567222,우림피티에스,2024,2Q,23416173537.0,1089578695.0,1331478545.0,4347518482.0,0.0,0.0
00567222,우림피티에스,2024,3Q,12163120523.0,-884123678.0,-891023668.0,14132929494.0,0.0,0.0
00567222,우림피티에스,2024,4Q,71766793137.0,-1599935484.0,-7768036421.0,18275687569.0,0.0,0.0
00567222,우림피티에스,2025,1Q,13718238019.0,201755801.0,635392190.0,1772962860.0,0.0,0.0
00567222,우림피티에스,2025,2Q,12000881821.0,-1286832578.0,-1632968408.0,2541003432.0,0.0,0.0
00567222,우림피티에스,2025,3Q,15804078999.0,3538617257.0,3415676972.0,-359262661.0,0.0,0.0
00310156,셀루메드,2024,1Q,26271248763.0,-412658970.0,-1632682552.0,1929540578.0,3216258464.0,0.0
00310156,셀루메드,2024,2Q,32951308177.0,-1742817146.0,-2721620916.0,1656012905.0,5257095809.0,2040837345.0
00310156,셀루메드,2024,3Q,33283137272.0,-1226575336.0,-1948325563.0,-1776044444.0,2131020001.0,-3126075808.0
00310156,셀루메드,2024,4Q,129139780664.0,-6831631213.0,-31817240299.0,-418527091.0,3480157837.0,1349137836.0
00310156,셀루메드,2025,1Q,39249508055.0,-1622812294.0,-1380480938.0,-3772118221.0,3435527140.0,-44630697.0
00310156,셀루메드,2025,2Q,35372783360.0,-4306657042.0,-2526546592.0,-5194787496.0,5672740963.0,2237213823.0
00310156,셀루메드,2025,3Q,37292843535.0,1449970747.0,7989435769.0,-5489415971.0,4891195147.0,-781545816.0
01747977,엘케이켐,2024,4Q,25044464791.0,10135742769.0,6818520870.0,10273490172.0,0.0,0.0
01747977,엘케이켐,2025,1Q,3374003362.0,479687123.0,433641262.0,-1833526682.0,0.0,0.0
01747977,엘케이켐,2025,2Q,5760742756.0,1745301574.0,1029899574.0,130152819.0,0.0,0.0
01747977,엘케이켐,2025,3Q,5555035240.0,1556208893.0,1565186533.0,2204591155.0,0.0,0.0
00763701,헥토파이낸셜,2024,1Q,0.0,4038450290.0,3148938913.0,7057421385.0,0.0,0.0
00763701,헥토파이낸셜,2024,2Q,0.0,3569834313.0,3992240992.0,23873935619.0,0.0,0.0
00763701,헥토파이낸셜,2024,3Q,0.0,4142859930.0,3949702829.0,46225082108.0,0.0,0.0
00763701,헥토파이낸셜,2024,4Q,0.0,13293369221.0,8974108141.0,64481538233.0,0.0,0.0
00763701,헥토파이낸셜,2025,1Q,0.0,3657202920.0,3231230707.0,24456546568.0,0.0,0.0
00763701,헥토파이낸셜,2025,2Q,0.0,3835601531.0,2748849561.0,33148948141.0,0.0,0.0
00763701,헥토파이낸셜,2025,3Q,0.0,4518635528.0,3865491120.0,42003997303.0,0.0,0.0
00166175,대호특수강,2024,2Q,81446849270.0,1385031305.0,-8861981.0,1999956006.0,16071668.0,16071668.0
00166175,대호특수강,2024,3Q,72853063046.0,-393362529.0,-2759370248.0,4727518839.0,33485501.0,17413833.0
00166175,대호특수강,2024,4Q,296390570520.0,2667939267.0,-12984237441.0,4790201177.0,32785641.0,-699860.0
00166175,대호특수강,2025,1Q,68334956955.0,635227654.0,-635365227.0,5604253987.0,46012791.0,13227150.0
00166175,대호특수강,2025,2Q,72472915277.0,1600890354.0,537221727.0,15719504567.0,15208388.0,-30804403.0
00166175,대호특수강,2025,3Q,69704847424.0,286278780.0,-416333974.0,13380896217.0,25921883.0,10713495.0
01082348,오스테오닉,2024,1Q,7693784281.0,1164467813.0,41437240.0,586933491.0,0.0,0.0
01082348,오스테오닉,2024,2Q,8645604251.0,1755834275.0,1622621384.0,1715414473.0,0.0,0.0
01082348,오스테오닉,2024,3Q,8163692145.0,1637073169.0,1244770596.0,3765420093.0,0.0,0.0
01082348,오스테오닉,2024,4Q,34234509043.0,6885710035.0,5649607026.0,4718606794.0,0.0,0.0
01082348,오스테오닉,2025,1Q,9528619458.0,1496153200.0,762439345.0,1063502784.0,0.0,0.0
01082348,오스테오닉,2025,2Q,10976551642.0,2747922768.0,1009014310.0,2707334191.0,0.0,0.0
01082348,오스테오닉,2025,3Q,11877685853.0,2226413700.0,1988760364.0,3797192164.0,0.0,0.0
00138321,신한투자증권,2024,1Q,0.0,85948000000.0,0.0,-617258000000.0,0.0,0.0
00138321,신한투자증권,2024,2Q,0.0,187687000000.0,0.0,283168000000.0,0.0,0.0
00138321,신한투자증권,2024,3Q,0.0,100950000000.0,0.0,-286810000000.0,0.0,0.0
00138321,신한투자증권,2024,4Q,0.0,281905000000.0,179160000000.0,1798257000000.0,0.0,0.0
00138321,신한투자증권,2025,1Q,0.0,117636000000.0,0.0,954697000000.0,0.0,0.0
00138321,신한투자증권,2025,2Q,0.0,200869000000.0,0.0,3033593000000.0,0.0,0.0
00138321,신한투자증권,2025,3Q,0.0,144118000000.0,0.0,3578974000000.0,0.0,0.0
00103130,플레이그램,2024,1Q,61397337063.0,-599758601.0,-1160329362.0,-6502946975.0,0.0,0.0
00103130,플레이그램,2024,2Q,74334039497.0,-481768697.0,-5715747549.0,-4997866052.0,0.0,0.0
00103130,플레이그램,2024,3Q,65763641293.0,-342107034.0,0.0,-10598007639.0,0.0,0.0
00103130,플레이그램,2024,4Q,268344392135.0,-5099237519.0,-2314274676.0,-383059183.0,0.0,0.0
00103130,플레이그램,2025,1Q,67288898262.0,-1447590872.0,0.0,4267182106.0,0.0,0.0
00103130,플레이그램,2025,2Q,55127479482.0,-48312832.0,0.0,13125918316.0,0.0,0.0
00103130,플레이그램,2025,3Q,62573131800.0,-194231509.0,0.0,11920966367.0,0.0,0.0
00877174,엠브레인,2024,1Q,10335508276.0,-119737330.0,0.0,-2048016999.0,341700660.0,0.0
00877174,엠브레인,2024,2Q,20366515313.0,1535371170.0,0.0,4289387029.0,-24157333.0,-365857993.0
00877174,엠브레인,2024,3Q,10182753016.0,-1174813180.0,0.0,3597845040.0,343262430.0,367419763.0
00877174,엠브레인,2024,4Q,53710500356.0,1675104422.0,1891994600.0,4965078879.0,335697735.0,-7564695.0
00877174,엠브레인,2025,1Q,13627219544.0,335147956.0,0.0,-2651038422.0,455038035.0,119340300.0
00877174,엠브레인,2025,3Q,11150755362.0,-1007381310.0,0.0,1827620782.0,-85081265.0,-540119300.0
01299203,그리드위즈,2024,2Q,18891631251.0,-1494915730.0,0.0,86958081.0,564275873.0,564275873.0
01299203,그리드위즈,2024,3Q,48742372944.0,3557748131.0,0.0,5785253740.0,379445116.0,-184830757.0
01299203,그리드위즈,2024,4Q,124674395185.0,-4342600272.0,-2790149667.0,2527194719.0,195027840.0,-184417276.0
01299203,그리드위즈,2025,1Q,22137627834.0,-3371589956.0,-2991773906.0,2782267869.0,67258810.0,-127769030.0
01299203,그리드위즈,2025,2Q,26111968075.0,1443058869.0,0.0,917408922.0,131176036.0,63917226.0
01299203,그리드위즈,2025,3Q,42693374869.0,3344707517.0,0.0,8888659235.0,709712208.0,578536172.0
00119007,무림P&P,2024,1Q,188743831615.0,6215672330.0,0.0,41451928003.0,0.0,0.0
00119007,무림P&P,2024,2Q,211407752133.0,26499888965.0,0.0,77703101017.0,0.0,0.0
00119007,무림P&P,2024,3Q,210234245752.0,7320050777.0,0.0,92594918521.0,0.0,0.0
00119007,무림P&P,2024,4Q,811651367990.0,36472102186.0,22596860341.0,97847400429.0,0.0,0.0
00119007,무림P&P,2025,1Q,172965024344.0,-8943184438.0,0.0,6255160678.0,0.0,0.0
00119007,무림P&P,2025,2Q,168349940340.0,-1361176910.0,0.0,-23773059875.0,0.0,0.0
00119007,무림P&P,2025,3Q,183843072156.0,-8563991962.0,0.0,-28159142759.0,0.0,0.0
00121507,무림SP,2024,1Q,44160187573.0,-280101641.0,101656738.0,-21878817450.0,0.0,0.0
00121507,무림SP,2024,2Q,44007261934.0,1268830869.0,0.0,-21344941409.0,0.0,0.0
00121507,무림SP,2024,3Q,44747517647.0,-1042149151.0,0.0,-24239823892.0,0.0,0.0
00121507,무림SP,2024,4Q,176865812368.0,658491068.0,3335996914.0,-24607765575.0,0.0,0.0
00121507,무림SP,2025,1Q,46765449101.0,523653588.0,0.0,-2917357234.0,0.0,0.0
00121507,무림SP,2025,2Q,50540097450.0,1265941728.0,0.0,-4111900833.0,0.0,0.0
00121507,무림SP,2025,3Q,53800099185.0,153804896.0,0.0,-4426059594.0,0.0,0.0
01373709,아이씨티케이,2024,4Q,6683572584.0,-6685587200.0,-5817711595.0,-5946792717.0,0.0,0.0
01373709,아이씨티케이,2025,1Q,414310476.0,-2608032145.0,-2157807633.0,-560926519.0,0.0,0.0
01373709,아이씨티케이,2025,2Q,829882242.0,-2604483494.0,-4195215443.0,-1800952820.0,0.0,0.0
01373709,아이씨티케이,2025,3Q,398652988.0,-2886115448.0,-2509911127.0,-4233821850.0,0.0,0.0
00156956,한국기업평가,2024,1Q,20624529062.0,3537812571.0,3479837826.0,-1639503735.0,0.0,0.0
00156956,한국기업평가,2024,2Q,38944761558.0,18802331466.0,15411239112.0,21934649539.0,0.0,0.0
00156956,한국기업평가,2024,3Q,22808427003.0,5787807287.0,5452444481.0,26531418590.0,0.0,0.0
00156956,한국기업평가,2024,4Q,104057473143.0,32680454148.0,28595822551.0,35402875768.0,0.0,0.0
00156956,한국기업평가,2025,1Q,0.0,4780636641.0,4294230636.0,-2432526999.0,0.0,0.0
00156956,한국기업평가,2025,2Q,0.0,20778807391.0,16807035012.0,18195414402.0,0.0,0.0
00156956,한국기업평가,2025,3Q,0.0,4589307636.0,4200526958.0,22926075515.0,0.0,0.0
00304401,텔라움,2024,1Q,885125210.0,-4542887.0,-92935117.0,1456931244.0,0.0,0.0
00304401,텔라움,2024,2Q,343261229.0,-61339433.0,-116853188.0,1473380515.0,0.0,0.0
00304401,텔라움,2024,3Q,2597040000.0,166559334.0,97602286.0,1769725170.0,0.0,0.0
00304401,텔라움,2024,4Q,5073963566.0,70755900.0,-214925256.0,1680553807.0,0.0,0.0
00304401,텔라움,2025,1Q,677815500.0,43569677.0,-3637433.0,331418545.0,0.0,0.0
00304401,텔라움,2025,2Q,97190100.0,-376706400.0,-426759750.0,42020606.0,0.0,0.0
00304401,텔라움,2025,3Q,1222183864.0,-242593141.0,-293634491.0,72512954.0,0.0,0.0
00232821,에이치엠넥스,2025,2Q,4754359907.0,156731512.0,1729933009.0,-3376704820.0,0.0,0.0
00232821,에이치엠넥스,2025,3Q,11308015317.0,1277732761.0,3527682646.0,-643358930.0,0.0,0.0
00136086,무림페이퍼,2024,1Q,330796169580.0,26101460239.0,-467915116.0,57969453064.0,0.0,0.0
00136086,무림페이퍼,2024,2Q,361530424670.0,46874378577.0,0.0,117675306121.0,0.0,0.0
00136086,무림페이퍼,2024,3Q,349928033725.0,18013543986.0,0.0,154917656389.0,0.0,0.0
00136086,무림페이퍼,2024,4Q,1384380090169.0,89393682541.0,978.0,182125110974.0,0.0,0.0
00136086,무림페이퍼,2025,1Q,319075442143.0,5128834031.0,0.0,5649968864.0,0.0,0.0
00136086,무림페이퍼,2025,2Q,300204516587.0,9844691964.0,0.0,16121279332.0,0.0,0.0
00136086,무림페이퍼,2025,3Q,308146237941.0,-3540865264.0,0.0,23090930631.0,0.0,0.0
00317681,메타바이오메드,2024,1Q,22502545386.0,4823395895.0,5681925844.0,4289018025.0,0.0,0.0
00317681,메타바이오메드,2024,2Q,25327086205.0,3711764389.0,3896617558.0,10615081811.0,0.0,0.0
00317681,메타바이오메드,2024,3Q,23149639626.0,3848317425.0,3699583267.0,14757168911.0,0.0,0.0
00317681,메타바이오메드,2024,4Q,94036051029.0,17221764638.0,22324863737.0,22632847496.0,0.0,0.0
00317681,메타바이오메드,2025,1Q,27700050588.0,5614684319.0,5648782277.0,3367448889.0,0.0,0.0
00317681,메타바이오메드,2025,2Q,25474754587.0,7794010550.0,10642274560.0,8404400497.0,0.0,0.0
00317681,메타바이오메드,2025,3Q,23534544309.0,5080951620.0,12693296694.0,9458609484.0,0.0,0.0
00326731,바이오니아,2024,1Q,79215967687.0,2777428966.0,745700890.0,-1616347626.0,0.0,0.0
